TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000166,AC00182,161.91,2023-01-31 12:40:00,Debit,Los Angeles,D000371,161.71.2.223,M044,ATM,72,Retired,165,1,8906.51,2024-11-04 08:12:15
TX000167,AC00478,611.56,2023-02-14 12:42:00,Debit,Chicago,D000001,141.121.30.32,M001,ATM,27,Engineer,268,1,7933.84,2024-11-04 08:08:42
TX000168,AC00332,929.29,2023-05-02 14:56:00,Credit,Las Vegas,D000606,110.150.1.201,M010,Online,32,Engineer,162,1,11697.98,2024-11-04 08:09:09
TX000169,AC00202,9450.65,2023-12-04 20:35:00,Debit,Phoenix,D000281,183.39.94.209,M007,Online,19,Engineer,36,2,10333.76,2024-11-04 08:08:45
TX000170,AC00331,91.21,2023-05-16 02:01:00,Transfer,Dallas,D000148,219.193.239.152,M013,Online,18,Student,109,3,1166.57,2024-11-04 08:07:38
TX000171,AC00474,245.18,2023-03-20 18:22:00,Debit,Los Angeles,D000436,139.23.212.102,M018,ATM,21,Student,17,1,921.86,2024-11-04 08:09:15
TX000172,AC00268,613.84,2023-08-25 11:35:00,Debit,San Francisco,D000309,7.105.184.86,M093,ATM,34,Engineer,96,1,8673.49,2024-11-04 08:07:34
TX000173,AC00247,376.33,2023-05-15 17:13:00,Debit,Phoenix,D000666,130.92.201.49,M088,ATM,45,Doctor,43,2,14439.8,2024-11-04 08:06:30
TX000174,AC00298,323.76,2023-05-29 21:36:00,Debit,New York,D000327,184.59.28.72,M094,Branch,38,Engineer,36,1,7236.92,2024-11-04 08:06:52
TX000175,AC00106,148.69,2023-03-22 10:48:00,Debit,Chicago,D000061,120.170.93.69,M046,Online,20,Student,19,1,1417.11,2024-11-04 08:07:37
TX000176,AC00035,11.39,2023-05-19 06:26:00,Credit,Los Angeles,D000059,155.37.19.43,M022,Online,39,Engineer,14,1,19125.75,2024-11-04 08:11:12
TX000177,AC00363,118.12,2023-02-10 09:11:00,Credit,Los Angeles,D000213,93.52.44.101,M001,Online,20,Student,106,1,1301.1,2024-11-04 08:11:05
TX000178,AC00273,415.88,2023-05-22 08:57:00,Credit,Seattle,D000424,110.235.207.187,M059,Online,42,Doctor,164,2,7523.5,2024-11-04 08:10:39
TX000179,AC00156,341.83,2023-12-18 17:28:00,Credit,Las Vegas,D000455,61.95.76.233,M049,Online,28,Freelancer,46,4,4435.39,2024-11-04 08:07:50
TX000180,AC00010,214.85,2023-11-21 05:05:00,Credit,Las Vegas,D000036,177.116.108.246,M091,Branch,32,Engineer,54,1,5999.0,2024-11-04 08:06:29
TX000181,AC00036,417.25,2023-07-19 05:43:00,Debit,Seattle,D000030,1.198.76.182,M010,Online,32,Engineer,123,1,11161.6,2024-11-04 08:08:27
TX000182,AC00149,438.24,2023-04-19 16:46:00,Credit,Chicago,D000150,223.32.70.156,M017,Branch,27,Engineer,82,1,17589.61,2024-11-04 08:12:06
TX000183,AC00225,5133.44,2023-11-13 14:22:00,Payment,San Francisco,D000272,156.173.170.140,M065,Online,40,Freelancer,100,1,6845.86,2024-11-04 08:08:00
TX000184,AC00077,661.06,2023-04-07 11:50:00,Credit,Chicago,D000142,101.223.82.253,M036,Branch,19,Freelancer,201,1,3979.94,2024-11-04 08:10:53
TX000185,AC00440,997.89,2023-01-03 14:09:00,Transfer,Dallas,D000626,193.108.17.115,M019,ATM,21,Engineer,299,1,16047.74,2024-11-04 08:10:16
TX000186,AC00321,290.65,2023-01-30 17:33:00,Debit,Los Angeles,D000301,30.229.179.194,M062,Branch,18,Student,109,1,1195.48,2024-11-04 08:08:21
TX000187,AC00099,244.15,2023-09-06 07:43:00,Transfer,Seattle,D000208,32.240.176.64,M032,Online,61,Retired,57,1,9327.95,2024-11-04 08:06:44
TX000188,AC00258,1012.1,2023-03-02 14:11:00,Transfer,Los Angeles,D000091,200.22.195.243,M084,ATM,48,Doctor,52,1,10989.68,2024-11-04 08:12:15
TX000189,AC00132,447.99,2023-10-23 18:31:00,Credit,Los Angeles,D000503,10.191.172.154,M083,Branch,35,Doctor,245,1,24857.82,2024-11-04 08:11:53
TX000190,AC00113,444.38,2023-01-04 10:25:00,Payment,Phoenix,D000414,147.119.62.178,M083,Online,33,Engineer,235,1,13168.57,2024-11-04 08:10:23
TX000191,AC00396,773.65,2023-07-10 17:06:00,Debit,Chicago,D000569,188.124.181.12,M072,Online,38,Engineer,165,1,8881.79,2024-11-04 08:06:50
TX000192,AC00099,70.22,2023-09-18 19:31:00,Debit,Miami,D000631,206.62.122.93,M041,Online,19,Freelancer,141,1,12338.99,2024-11-04 08:09:56
TX000193,AC00265,259.54,2023-09-11 18:32:00,Transfer,Chicago,D000173,42.61.10.112,M060,Branch,25,Freelancer,101,1,9795.31,2024-11-04 08:11:50
TX000194,AC00047,2.48,2023-01-27 15:17:00,Transfer,Phoenix,D000538,170.225.23.251,M017,ATM,22,Student,24,1,1279.3,2024-11-04 08:10:24
TX000195,AC00005,289.48,2023-07-03 16:34:00,Debit,Los Angeles,D000466,198.24.183.157,M036,ATM,35,Engineer,132,1,11906.23,2024-11-04 08:07:26
TX000196,AC00363,326.5,2023-03-27 17:19:00,Debit,New York,D000215,116.44.12.250,M085,Online,44,Engineer,131,4,6379.65,2024-11-04 08:10:11
TX000197,AC00426,20.15,2023-08-21 17:30:00,Debit,Los Angeles,D000304,194.88.79.54,M023,Online,18,Student,165,1,1714.18,2024-11-04 08:09:06
TX000198,AC00107,723.96,2023-07-24 12:04:00,Debit,Houston,D000082,96.115.67.230,M069,Branch,25,Freelancer,75,1,4970.63,2024-11-04 08:11:15
TX000199,AC00237,623.06,2023-10-24 08:31:00,Transfer,New York,D000022,31.127.129.152,M038,Online,19,Freelancer,32,1,7899.51,2024-11-04 08:07:55
TX000200,AC00358,322.91,2023-07-31 10:51:00,Credit,Chicago,D000232,35.220.238.127,M022,ATM,66,Retired,236,1,8992.18,2024-11-04 08:08:01
TX000201,AC00113,274.14,2023-06-12 08:46:00,Debit,Chicago,D000014,1.7.29.72,M007,Branch,23,Student,14,1,1279.25,2024-11-04 08:09:48
TX000202,AC00010,21.3,2023-11-30 10:41:00,Debit,New York,D000129,16.51.235.240,M017,Online,38,Engineer,161,3,10574.33,2024-11-04 08:10:20
TX000203,AC00499,197.3,2023-11-15 13:18:00,Debit,Miami,D000357,179.43.245.131,M097,ATM,40,Engineer,151,1,10498.66,2024-11-04 08:08:42
TX000204,AC00380,453.39,2023-01-30 22:00:00,Debit,Dallas,D000199,193.217.248.188,M063,Online,18,Freelancer,107,1,7201.24,2024-11-04 08:08:23
TX000205,AC00452,124.14,2023-05-25 22:06:00,Transfer,New York,D000374,192.95.36.246,M059,ATM,19,Student,100,2,1361.92,2024-11-04 08:12:13
TX000206,AC00020,578.09,2023-08-24 17:59:00,Payment,Miami,D000582,205.69.66.135,M092,Online,36,Engineer,63,1,10981.48,2024-11-04 08:10:00
TX000207,AC00181,422.27,2023-05-04 23:57:00,Transfer,Las Vegas,D000657,8.244.162.185,M062,ATM,50,Engineer,108,1,8059.95,2024-11-04 08:06:49
TX000208,AC00370,98.17,2023-02-06 23:21:00,Debit,Chicago,D000589,140.212.253.222,M061,Online,22,Student,143,1,3093.74,2024-11-04 08:11:46
TX000209,AC00453,702.88,2023-02-17 20:49:00,Payment,Las Vegas,D000108,166.7.230.111,M084,Online,31,Engineer,214,1,3520.59,2024-11-04 08:07:31
TX000210,AC00339,474.38,2023-08-07 06:33:00,Transfer,Chicago,D000537,86.103.2.29,M056,ATM,40,Engineer,61,1,18259.27,2024-11-04 08:10:01
TX000211,AC00249,438.08,2023-02-24 12:50:00,Transfer,Houston,D000700,21.190.11.223,M098,Online,20,Doctor,158,2,17343.89,2024-11-04 08:08:15
TX000212,AC00479,12.07,2023-07-31 13:55:00,Credit,New York,D000073,40.192.99.27,M044,ATM,18,Student,145,3,2331.65,2024-11-04 08:11:46
TX000213,AC00301,160.29,2023-12-07 07:55:00,Debit,Las Vegas,D000007,27.143.109.203,M035,Online,26,Student,72,3,1101.22,2024-11-04 08:07:23
TX000214,AC00380,314.26,2023-03-20 18:09:00,Debit,Las Vegas,D000531,184.146.10.88,M088,ATM,37,Engineer,171,4,17148.85,2024-11-04 08:12:15
TX000215,AC00130,169.0,2023-03-03 07:46:00,Debit,New York,D000248,34.169.232.37,M039,Online,26,Student,149,1,1585.35,2024-11-04 08:10:50
TX000216,AC00006,1064.49,2023-05-24 11:41:00,Debit,Chicago,D000139,161.161.26.115,M026,ATM,41,Engineer,202,1,16373.27,2024-11-04 08:07:46
TX000217,AC00096,391.83,2023-05-22 05:25:00,Debit,Seattle,D000517,119.163.214.161,M056,Online,38,Engineer,99,1,13892.1,2024-11-04 08:09:48
TX000218,AC00108,21.5,2023-08-21 13:31:00,Credit,Chicago,D000637,155.19.119.0,M074,Online,20,Student,106,1,1522.73,2024-11-04 08:11:07
TX000219,AC00070,107.38,2023-07-07 14:59:00,Transfer,Houston,D000223,28.149.72.129,M029,Online,33,Student,161,1,1563.97,2024-11-04 08:07:32
TX000220,AC00417,97.8,2023-01-06 17:41:00,Credit,Dallas,D000676,78.100.105.143,M088,ATM,58,Retired,180,1,3860.72,2024-11-04 08:10:07
TX000221,AC00391,6914.95,2023-10-19 10:26:00,Debit,Las Vegas,D000203,27.215.118.94,M014,Online,25,Student,42,2,1483.26,2024-11-04 08:07:12
TX000222,AC00414,1053.12,2023-11-28 14:11:00,Payment,Miami,D000460,91.204.200.167,M097,Branch,55,Doctor,37,1,33352.13,2024-11-04 08:08:02
TX000223,AC00004,768.9,2023-07-10 17:39:00,Payment,San Francisco,D000183,188.205.152.176,M064,Branch,35,Engineer,131,1,12851.81,2024-11-04 08:10:31
TX000224,AC00047,1238.96,2023-06-26 17:22:00,Transfer,Dallas,D000214,62.27.235.199,M042,Online,52,Doctor,15,1,15691.97,2024-11-04 08:07:53
TX000225,AC00198,299.64,2023-01-13 10:13:00,Payment,Houston,D000315,136.104.90.223,M077,ATM,38,Engineer,64,1,8531.57,2024-11-04 08:11:40
TX000226,AC00314,632.88,2023-12-19 05:33:00,Credit,Houston,D000029,129.102.184.189,M017,Online,39,Engineer,119,1,9065.87,2024-11-04 08:10:02
TX000227,AC00212,95.12,2023-09-28 03:16:00,Payment,Chicago,D000440,35.67.21.23,M087,Online,40,Unemployed,292,4,1014.6,2024-11-04 08:11:01
TX000228,AC00115,857.88,2023-01-09 17:05:00,Debit,Seattle,D000666,80.92.209.207,M009,ATM,46,Doctor,176,1,21330.81,2024-11-04 08:09:39
TX000229,AC00055,71.63,2023-11-07 11:26:00,Debit,Las Vegas,D000652,178.34.103.183,M019,ATM,37,Freelancer,85,4,3480.27,2024-11-04 08:11:27
TX000230,AC00427,143.04,2023-11-29 07:07:00,Debit,New York,D000548,12.246.170.239,M054,ATM,21,Student,62,1,1569.76,2024-11-04 08:11:52
TX000231,AC00401,39.85,2023-11-02 08:32:00,Debit,Dallas,D000551,216.151.64.40,M099,Online,70,Retired,159,3,7364.98,2024-11-04 08:06:52
TX000232,AC00430,338.09,2023-02-20 17:34:00,Debit,Houston,D000103,205.45.234.42,M071,Online,53,Doctor,124,1,10765.65,2024-11-04 08:09:04
TX000233,AC00299,19.27,2023-10-23 14:46:00,Transfer,New York,D000485,101.90.40.193,M043,Online,20,Student,35,2,1298.58,2024-11-04 08:06:58
TX000234,AC00345,395.76,2023-01-23 13:16:00,Transfer,Houston,D000295,160.74.183.38,M081,ATM,41,Doctor,141,1,17118.55,2024-11-04 08:09:17
TX000235,AC00430,698.4,2023-11-13 15:25:00,Credit,Chicago,D000571,93.170.203.44,M010,Online,40,Engineer,49,1,19276.78,2024-11-04 08:12:22
TX000236,AC00175,232.68,2023-09-19 07:56:00,Debit,Dallas,D000519,161.25.82.11,M087,ATM,19,Student,161,1,1008.36,2024-11-04 08:07:36
TX000237,AC00177,482.55,2023-11-27 10:06:00,Transfer,Los Angeles,D000167,107.247.202.71,M037,Online,47,Engineer,10,1,20414.54,2024-11-04 08:10:54
TX000238,AC00225,286.34,2023-03-10 11:45:00,Transfer,San Francisco,D000221,218.238.171.184,M082,Online,37,Engineer,14,1,11076.23,2024-11-04 08:10:28
TX000239,AC00394,202.42,2023-01-17 10:23:00,Debit,Miami,D000417,63.67.150.226,M045,Online,20,Student,170,1,1189.72,2024-11-04 08:06:43
TX000240,AC00026,425.48,2023-05-04 19:24:00,Transfer,New York,D000419,13.88.251.53,M098,Online,26,Engineer,144,1,12018.82,2024-11-04 08:08:06
TX000241,AC00076,336.03,2023-01-06 14:34:00,Debit,Seattle,D000450,176.96.83.253,M014,Online,29,Freelancer,85,1,10720.66,2024-11-04 08:12:21
TX000242,AC00215,115.95,2023-02-06 17:25:00,Debit,Houston,D000609,211.97.88.141,M031,Branch,18,Unemployed,130,1,308.07,2024-11-04 08:10:37
TX000243,AC00202,184.82,2023-10-23 09:58:00,Payment,Los Angeles,D000235,32.13.122.242,M052,Branch,28,Freelancer,282,1,7307.9,2024-11-04 08:11:52
TX000244,AC00400,631.97,2023-07-31 09:49:00,Debit,Houston,D000191,85.240.254.83,M069,Online,45,Doctor,189,1,18702.57,2024-11-04 08:08:18
TX000245,AC00004,789.14,2024-01-01 09:53:00,Credit,Dallas,D000214,148.25.159.90,M061,Online,36,Engineer,156,1,15661.61,2024-11-04 08:11:28
TX000246,AC00260,5559.84,2023-02-20 16:04:00,Payment,Los Angeles,D000507,188.205.152.176,M063,Online,30,Freelancer,55,1,4882.72,2024-11-04 08:11:17
TX000247,AC00415,728.37,2023-11-06 10:51:00,Transfer,Los Angeles,D000158,29.168.185.63,M080,Branch,35,Doctor,81,1,1167.32,2024-11-04 08:07:21
TX000248,AC00337,142.22,2023-10-19 11:53:00,Debit,New York,D000411,60.166.231.236,M012,Online,31,Unemployed,74,1,718.78,2024-11-04 08:09:56
TX000249,AC00253,63.47,2023-09-12 16:46:00,Debit,Los Angeles,D000209,62.152.134.92,M015,Branch,44,Unemployed,185,1,962.51,2024-11-04 08:08:33
TX000250,AC00126,385.57,2023-01-09 22:37:00,Debit,Phoenix,D000210,196.121.240.10,M086,Online,55,Retired,158,1,9883.9,2024-11-04 08:11:21
TX000251,AC00304,578.24,2023-09-04 08:59:00,Transfer,Houston,D000651,177.116.108.246,M005,Online,31,Engineer,118,1,12467.33,2024-11-04 08:09:35
TX000252,AC00470,204.85,2023-01-30 05:34:00,Credit,Los Angeles,D000534,150.231.20.169,M007,Branch,31,Doctor,134,1,11400.3,2024-11-04 08:07:57
TX000253,AC00041,55.24,2023-12-22 08:29:00,Debit,New York,D000374,124.180.225.109,M020,Online,70,Retired,143,1,12878.23,2024-11-04 08:09:59
TX000254,AC00442,553.75,2023-08-30 17:49:00,Payment,Chicago,D000556,52.196.112.199,M021,ATM,31,Engineer,13,1,12845.17,2024-11-04 08:10:35
TX000255,AC00430,96.68,2023-12-25 08:24:00,Credit,Seattle,D000207,96.115.67.230,M010,ATM,32,Engineer,65,1,11701.0,2024-11-04 08:11:36
TX000256,AC00258,889.22,2023-05-08 14:23:00,Debit,Chicago,D000563,168.55.35.243,M043,Online,26,Doctor,86,4,23087.44,2024-11-04 08:11:36
TX000257,AC00073,123.38,2023-07-04 14:29:00,Credit,Seattle,D000149,52.1.78.30,M037,Online,41,Freelancer,13,1,3411.56,2024-11-04 08:06:24
TX000258,AC00430,87.31,2023-02-13 10:19:00,Transfer,Houston,D000453,6.44.165.160,M042,ATM,22,Student,148,1,111.19,2024-11-04 08:10:09
TX000259,AC00363,100.52,2023-09-06 05:53:00,Debit,New York,D000136,80.92.209.207,M091,ATM,22,Student,215,1,2056.06,2024-11-04 08:08:15
TX000260,AC00307,203.86,2023-05-26 11:02:00,Debit,Dallas,D000503,201.114.165.141,M040,Online,28,Engineer,44,1,7310.82,2024-11-04 08:07:23
TX000261,AC00085,107.72,2023-09-18 08:31:00,Transfer,Houston,D000014,135.29.211.116,M094,Branch,18,Student,154,1,1885.68,2024-11-04 08:11:00
TX000262,AC00448,90.94,2023-08-14 08:58:00,Credit,Las Vegas,D000385,111.226.226.202,M061,Online,18,Unemployed,161,1,526.62,2024-11-04 08:08:06
TX000263,AC00194,543.41,2023-02-08 13:07:00,Credit,Seattle,D000388,150.231.20.169,M061,Online,18,Engineer,61,3,10134.94,2024-11-04 08:07:05
TX000264,AC00319,634.21,2023-07-19 16:50:00,Credit,New York,D000611,82.75.200.117,M004,Online,34,Doctor,30,2,22661.34,2024-11-04 08:11:58
TX000265,AC00366,62.8,2023-07-31 06:49:00,Debit,New York,D000257,81.102.230.41,M098,Online,31,Freelancer,168,1,10418.39,2024-11-04 08:11:13
TX000266,AC00338,49.95,2023-04-05 14:46:00,Debit,Phoenix,D000482,152.234.65.155,M055,Online,27,Student,156,1,3109.28,2024-11-04 08:08:25
TX000267,AC00178,80.09,2023-04-17 09:22:00,Credit,Los Angeles,D000221,138.210.196.19,M021,Branch,25,Student,129,1,543.58,2024-11-04 08:10:39
TX000268,AC00424,95.68,2023-07-07 16:45:00,Debit,Los Angeles,D000583,104.80.232.55,M097,Online,29,Student,22,1,1177.13,2024-11-04 08:10:49
TX000269,AC00147,86.28,2023-07-03 18:15:00,Debit,New York,D000508,26.240.219.199,M094,Online,69,Doctor,53,4,8013.0,2024-11-04 08:11:05
TX000270,AC00171,543.11,2023-02-06 18:34:00,Transfer,New York,D000470,211.42.9.0,M033,Online,47,Engineer,18,1,11331.67,2024-11-04 08:08:43
TX000271,AC00023,189.04,2023-08-25 11:24:00,Payment,Phoenix,D000623,198.73.211.114,M088,ATM,60,Retired,98,1,10454.42,2024-11-04 08:06:31
TX000272,AC00263,513.96,2023-06-01 14:14:00,Transfer,New York,D000056,134.222.122.238,M058,Branch,68,Retired,246,1,12522.44,2024-11-04 08:07:55
TX000273,AC00423,3.66,2023-03-28 18:50:00,Payment,Houston,D000618,89.21.156.229,M081,Online,63,Retired,205,2,4655.05,2024-11-04 08:10:28
TX000274,AC00455,228.16,2023-05-23 05:07:00,Debit,Miami,D000663,134.247.5.188,M001,Online,29,Freelancer,180,1,8072.57,2024-11-04 08:10:16
TX000275,AC00454,228.43,2023-12-20 14:33:00,Payment,Chicago,D000476,50.202.8.53,M074,Online,27,Doctor,174,1,15112.31,2024-11-04 08:11:44
TX000276,AC00055,398.35,2023-10-31 18:24:00,Debit,New York,D000453,207.157.126.125,M019,Online,33,Doctor,128,5,956.91,2024-11-04 08:06:28
TX000277,AC00403,25.87,2023-04-24 11:48:00,Payment,Phoenix,D000231,125.89.163.224,M049,Online,62,Retired,20,3,2986.64,2024-11-04 08:06:26
TX000278,AC00220,265.16,2023-09-05 12:43:00,Payment,New York,D000217,164.75.163.220,M025,Online,23,Student,253,1,2433.59,2024-11-04 08:07:36
TX000279,AC00009,205.2,2023-12-25 16:18:00,Transfer,Phoenix,D000526,191.82.103.198,M091,Online,26,Student,117,1,1787.11,2024-11-04 08:11:49
TX000280,AC00445,298.48,2023-10-16 05:42:00,Payment,Dallas,D000641,112.56.160.202,M071,Online,72,Retired,54,1,1990.32,2024-11-04 08:12:04
TX000281,AC00133,692.11,2023-11-23 11:49:00,Credit,Chicago,D000206,98.39.212.221,M084,Online,26,Freelancer,152,1,4221.39,2024-11-04 08:11:38
TX000282,AC00362,784.4,2023-02-09 10:12:00,Debit,Houston,D000484,85.239.236.80,M066,Branch,31,Engineer,109,1,600.5,2024-11-04 08:08:01
TX000283,AC00026,570.86,2023-01-09 01:45:00,Credit,Houston,D000278,146.69.70.214,M088,Branch,43,Doctor,66,1,17972.5,2024-11-04 08:09:49
TX000284,AC00387,376.54,2023-07-10 08:11:00,Credit,Chicago,D000145,52.1.78.30,M059,ATM,21,Engineer,198,1,12437.57,2024-11-04 08:08:47
TX000285,AC00451,204.12,2023-10-09 11:14:00,Debit,Dallas,D000678,192.95.36.246,M063,Online,18,Student,52,1,2805.23,2024-11-04 08:11:22
TX000286,AC00033,541.75,2023-12-19 08:22:00,Transfer,Dallas,D000249,41.0.10.107,M012,Online,36,Engineer,28,1,23612.83,2024-11-04 08:08:56
TX000287,AC00087,1355.71,2023-01-19 14:52:00,Payment,Chicago,D000270,162.207.77.170,M023,Online,66,Doctor,129,1,28082.4,2024-11-04 08:09:17
TX000288,AC00159,2263.89,2023-05-05 12:39:00,Debit,Miami,D000658,217.233.219.196,M061,ATM,32,Doctor,96,1,28428.98,2024-11-04 08:11:16
TX000289,AC00177,424.91,2023-07-10 03:01:00,Transfer,Dallas,D000332,138.87.180.254,M094,Online,40,Engineer,234,1,9853.15,2024-11-04 08:07:09
TX000290,AC00093,153.29,2023-09-29 09:39:00,Payment,Seattle,D000567,158.135.64.240,M063,Branch,24,Student,17,1,2681.02,2024-11-04 08:07:27
TX000291,AC00427,123.92,2023-07-21 01:22:00,Payment,Houston,D000263,21.190.11.223,M020,Branch,34,Engineer,80,1,12165.63,2024-11-04 08:10:45
TX000292,AC00284,256.74,2023-07-21 10:59:00,Payment,Houston,D000129,93.218.115.132,M067,Online,25,Engineer,126,1,7797.57,2024-11-04 08:12:22
TX000293,AC00189,456.91,2023-10-09 09:58:00,Credit,Los Angeles,D000407,198.39.35.23,M099,ATM,76,Retired,87,1,12268.27,2024-11-04 08:11:16
TX000294,AC00495,263.69,2023-12-01 16:04:00,Payment,Seattle,D000640,173.232.121.213,M002,Online,36,Doctor,57,1,28144.55,2024-11-04 08:07:25
TX000295,AC00148,549.3,2023-05-05 10:33:00,Transfer,New York,D000383,125.89.163.224,M048,Online,24,Engineer,37,1,6530.5,2024-11-04 08:09:03
TX000296,AC00272,688.25,2023-08-21 11:09:00,Debit,Miami,D000348,171.101.134.74,M055,Online,49,Doctor,72,1,22215.74,2024-11-04 08:07:28
TX000297,AC00381,33.38,2023-10-02 16:26:00,Credit,Los Angeles,D000540,132.127.5.187,M018,Online,59,Retired,105,1,3241.21,2024-11-04 08:06:59
TX000298,AC00110,472.18,2023-06-26 12:54:00,Transfer,Los Angeles,D000320,82.88.241.226,M072,Branch,53,Engineer,24,1,10449.54,2024-11-04 08:11:03
TX000299,AC00495,19.44,2023-03-06 14:41:00,Debit,Chicago,D000395,89.6.100.149,M038,Online,18,Student,93,1,443.93,2024-11-04 08:08:53
TX000300,AC00035,234.55,2023-10-16 19:03:00,Transfer,Seattle,D000428,64.89.183.39,M059,Online,24,Engineer,90,1,15148.97,2024-11-04 08:11:50
TX000301,AC00119,65.75,2023-11-21 08:03:00,Transfer,New York,D000700,63.67.150.226,M041,ATM,22,Engineer,286,1,10831.23,2024-11-04 08:11:10
TX000302,AC00488,459.16,2023-07-31 23:07:00,Debit,Miami,D000115,24.181.236.233,M095,ATM,48,Doctor,107,2,27265.64,2024-11-04 08:11:27
TX000303,AC00466,729.9,2023-06-29 20:05:00,Credit,New York,D000084,14.200.197.126,M035,Online,35,Doctor,170,1,16485.9,2024-11-04 08:08:18
TX000304,AC00489,116.27,2023-09-25 09:24:00,Transfer,New York,D000483,166.7.230.111,M087,Branch,18,Student,82,1,1705.9,2024-11-04 08:10:49
TX000305,AC00306,207.34,2023-04-07 20:26:00,Credit,Chicago,D000169,171.150.178.172,M093,ATM,32,Student,83,1,1710.12,2024-11-04 08:10:42
TX000306,AC00431,1.15,2023-06-16 17:46:00,Debit,Houston,D000043,192.95.36.246,M089,Online,19,Unemployed,126,1,868.16,2024-11-04 08:09:07
TX000307,AC00233,832.23,2023-06-16 21:49:00,Debit,Los Angeles,D000443,195.164.171.146,M063,Online,34,Doctor,55,1,13825.03,2024-11-04 08:10:49
TX000308,AC00389,608.92,2023-09-11 16:52:00,Debit,Los Angeles,D000245,216.32.4.105,M049,Online,33,Engineer,13,1,10129.61,2024-11-04 08:06:50
TX000309,AC00067,323.38,2023-07-19 16:53:00,Payment,New York,D000585,150.83.4.238,M047,Branch,66,Retired,213,1,13246.82,2024-11-04 08:10:02
TX000310,AC00300,340.22,2023-04-27 00:39:00,Debit,Los Angeles,D000146,152.140.239.181,M005,ATM,42,Engineer,170,1,14477.98,2024-11-04 08:08:01
TX000311,AC00386,1083.69,2023-02-09 12:19:00,Transfer,Seattle,D000668,155.140.33.42,M062,Branch,46,Doctor,139,1,27124.92,2024-11-04 08:08:15
TX000312,AC00285,587.06,2023-09-27 08:26:00,Debit,Seattle,D000098,83.207.115.164,M091,Online,48,Engineer,153,3,13000.49,2024-11-04 08:10:41
TX000313,AC00219,979.21,2023-06-16 10:06:00,Debit,Chicago,D000511,86.220.59.252,M024,Online,33,Engineer,144,5,13396.37,2024-11-04 08:11:54
TX000314,AC00445,88.32,2023-12-08 22:58:00,Transfer,Miami,D000343,121.67.144.20,M080,Online,38,Unemployed,148,1,472.57,2024-11-04 08:11:09
TX000315,AC00371,354.58,2023-02-10 06:22:00,Transfer,Dallas,D000151,200.164.13.160,M037,Online,57,Retired,179,1,7216.06,2024-11-04 08:06:33
TX000316,AC00164,6.76,2023-06-26 16:19:00,Debit,New York,D000581,109.42.41.157,M076,ATM,21,Student,51,1,1481.74,2024-11-04 08:09:32
TX000317,AC00200,590.29,2023-10-12 08:48:00,Credit,San Francisco,D000177,23.92.205.75,M065,ATM,39,Doctor,139,1,20307.68,2024-11-04 08:07:29
TX000318,AC00310,222.43,2023-10-30 00:50:00,Debit,Seattle,D000154,100.137.90.188,M013,Online,33,Engineer,64,1,17951.47,2024-11-04 08:10:35
TX000319,AC00106,210.12,2023-04-18 13:33:00,Credit,New York,D000433,55.154.161.250,M062,Online,25,Engineer,25,1,17323.17,2024-11-04 08:10:05
TX000320,AC00444,357.19,2023-03-09 08:28:00,Transfer,New York,D000029,40.198.240.246,M087,Online,44,Engineer,30,1,19478.7,2024-11-04 08:11:42
TX000321,AC00441,1255.58,2023-04-24 22:43:00,Debit,Seattle,D000315,26.105.49.129,M060,Online,45,Doctor,148,1,3638.1,2024-11-04 08:07:02
TX000322,AC00300,177.29,2023-08-11 08:50:00,Debit,Houston,D000421,189.198.67.252,M004,Online,22,Student,244,1,1152.43,2024-11-04 08:10:00
TX000323,AC00194,329.03,2023-01-30 08:04:00,Debit,New York,D000671,166.7.230.111,M095,Online,25,Student,55,3,2749.67,2024-11-04 08:11:44
